ParticipantIdentifier,datetime,trial_date,time,duration,keyboard_total_words,keyboard_total_autocorrections,keyboard_total_typing_duration,keyboard_total_emojis,keyboard_total_deletes,keyboard_typing_speed,keyboard_total_pauses,keyboard_total_typing_episodeskeyboard_sentiment_emoji_absolutist,keyboard_sentiment_emoji_down,keyboard_sentiment_emoji_death,keyboard_sentiment_emoji_anxiety,keyboard_sentiment_emoji_anger,keyboard_sentiment_emoji_health,keyboard_sentiment_emoji_positive,keyboard_sentiment_emoji_sad,keyboard_sentiment_emoji_lowEnergy,keyboard_sentiment_emoji_confused,keyboard_sentiment_word_absolutist,keyboard_sentiment_word_down,keyboard_sentiment_word_death,keyboard_sentiment_word_anxiety,keyboard_sentiment_word_anger,keyboard_sentiment_word_health,keyboard_sentiment_word_positive,keyboard_sentiment_word_sad,keyboard_sentiment_word_lowEnergy,keyboard_sentiment_word_confused,keyboard_total_typing_episodes,keyboard_sentiment_emoji_absolutist
d11241a0-932e-4931-83ee-f3d28f66875f,2022-10-01 13:56:13-04:00,2022-10-01,13:56:13,,16,4,16,0,7,5.070868333140916,0,,,,,,,,,,,,,,,,,,,,,2.0,
32c4b5db-3371-4b5d-b035-3c790cb76a37,2022-10-01 22:22:01-04:00,2022-10-01,22:22:01,,10,0,6,0,2,6.292517952604867,0,,,,,,,,,,,,,,,,,,,,,2.0,
32c4b5db-3371-4b5d-b035-3c790cb76a37,2022-10-01 09:58:00-04:00,2022-10-01,09:58:00,,62,0,51.39175033569336,0,11,5.565095742603562,32,,,,,,,,,,,,,,,,,,,,,3.0,
32c4b5db-3371-4b5d-b035-3c790cb76a37,2022-09-30 22:12:21-04:00,2022-09-30,22:12:21,,11,0,23,0,2,1.8321549868828362,0,,,,,,,,,,,,,,,,,,,,,3.0,
32c4b5db-3371-4b5d-b035-3c790cb76a37,2022-10-02 00:18:08-04:00,2022-10-01,00:18:08,,11,0,14,0,16,4.018884687166046,0,,,,,,,,,,,,,,,,,,,,,3.0,
32c4b5db-3371-4b5d-b035-3c790cb76a37,2022-10-01 19:36:13-04:00,2022-10-01,19:36:13,,12,0,11,0,3,5.33787578089456,0,,,,,,,,,,,,,,,,,,,,,2.0,
a01397bb-a8a5-4cd1-af6f-6ace410f125d,2022-10-01 19:08:11-04:00,2022-10-01,19:08:11,,12,1,12,0,5,6.321687245768821,0,,,,,,,,,,,,,,,,,,,,,2.0,
a01397bb-a8a5-4cd1-af6f-6ace410f125d,2022-10-01 00:03:43-04:00,2022-09-30,00:03:43,,8,0,4.849946022033691,0,0,8.24751436661039,0,,,,,,,,,,,,,,,,,,,,,1.0,
a01397bb-a8a5-4cd1-af6f-6ace410f125d,2022-10-01 15:35:42-04:00,2022-10-01,15:35:42,,8,2,6.466843605041504,0,0,5.56685790222277,0,,,,,,,,,,,,,,,,,,,,,1.0,
a01397bb-a8a5-4cd1-af6f-6ace410f125d,2022-10-01 00:03:43-04:00,2022-09-30,00:03:43,,8,0,4.849946022033691,0,0,8.24751436661039,0,,,,,,,,,,,,,,,,,,,,,1.0,
a01397bb-a8a5-4cd1-af6f-6ace410f125d,2022-10-01 19:08:11-04:00,2022-10-01,19:08:11,,12,1,12,0,5,6.321687245768821,0,,,,,,,,,,,,,,,,,,,,,2.0,
6d9ce034-4fcd-407e-9e35-9dd9caafe1fe,2022-10-01 17:04:17-04:00,2022-10-01,17:04:17,,51,12,39,3,19,6.921182810093785,0,,,,,,,,,,,,,,,,,,,,,2.0,
6d9ce034-4fcd-407e-9e35-9dd9caafe1fe,2022-10-01 13:55:44-04:00,2022-10-01,13:55:44,,25,5,23,0,17,4.846387085360344,0,,,,,,,,,,,,,,,,,,,,,3.0,
6d9ce034-4fcd-407e-9e35-9dd9caafe1fe,2022-10-01 17:53:40-04:00,2022-10-01,17:53:40,,35,9,28,2,16,5.699169673203525,8,,,,,,,,,,,,,,,,,,,,,7.0,
6d9ce034-4fcd-407e-9e35-9dd9caafe1fe,2022-10-01 12:00:56-04:00,2022-10-01,12:00:56,,20,3,19,0,19,5.256849937735776,0,,,,,,,,,,,,,,,,,,,,,6.0,
6d9ce034-4fcd-407e-9e35-9dd9caafe1fe,2022-10-01 12:36:42-04:00,2022-10-01,12:36:42,,20,2,55,0,48,3.8390175129491393,15,,,,,,,,,,,,,,,,,,,,,7.0,
6d9ce034-4fcd-407e-9e35-9dd9caafe1fe,2022-10-01 07:02:25-04:00,2022-10-01,07:02:25,,78,23,88.34950256347656,0,39,4.663296988133823,0,,,,,,,,,,,,,,,,,,,,,1.0,
6d9ce034-4fcd-407e-9e35-9dd9caafe1fe,2022-10-01 23:54:34-04:00,2022-10-01,23:54:34,,34,7,31,1,8,5.466794018241162,0,,,,,,,,,,,,,,,,,,,,,8.0,
6d9ce034-4fcd-407e-9e35-9dd9caafe1fe,2022-10-01 11:38:53-04:00,2022-10-01,11:38:53,,23,6,51,0,33,3.981300754814555,0,,,,,,,,,,,,,,,,,,,,,2.0,
6d9ce034-4fcd-407e-9e35-9dd9caafe1fe,2022-09-30 23:59:07-04:00,2022-09-30,23:59:07,,88,32,117,2,60,4.368685204360689,25,,,,,,,,,,,,,,,,,,,,,6.0,
146e1ab8-c4ca-4a52-9261-e108b38eea53,2022-10-01 23:09:32-04:00,2022-10-01,23:09:32,,39,1,47,0,22,4.709361704357891,0,,,,,,,,,,,,,,,,,,,,,5.0,
146e1ab8-c4ca-4a52-9261-e108b38eea53,2022-10-01 12:07:39-04:00,2022-10-01,12:07:39,,22,1,23,0,2,4.952511460774384,22,,,,,,,,,,,,,,,,,,,,,5.0,
146e1ab8-c4ca-4a52-9261-e108b38eea53,2022-09-30 21:30:29-04:00,2022-09-30,21:30:29,,23,0,18,0,6,5.07932838854495,0,,,,,,,,,,,,,,,,,,,,,2.0,
146e1ab8-c4ca-4a52-9261-e108b38eea53,2022-10-01 12:07:39-04:00,2022-10-01,12:07:39,,22,1,23,0,2,4.952511460774384,22,,,,,,,,,,,,,,,,,,,,,5.0,
146e1ab8-c4ca-4a52-9261-e108b38eea53,2022-10-01 15:58:10-04:00,2022-10-01,15:58:10,,32,1,29,0,9,4.440516576002707,5,,,,,,,,,,,,,,,,,,,,,8.0,
146e1ab8-c4ca-4a52-9261-e108b38eea53,2022-10-01 23:41:31-04:00,2022-10-01,23:41:31,,20,0,14,0,0,3.494372543552169,0,,,,,,,,,,,,,,,,,,,,,7.0,
146e1ab8-c4ca-4a52-9261-e108b38eea53,2022-10-01 19:18:20-04:00,2022-10-01,19:18:20,,41,2,42.21392822265625,0,10,5.022039047599663,0,,,,,,,,,,,,,,,,,,,,,1.0,
146e1ab8-c4ca-4a52-9261-e108b38eea53,2022-10-01 14:45:01-04:00,2022-10-01,14:45:01,,28,1,27,0,7,5.215828385670386,0,,,,,,,,,,,,,,,,,,,,,2.0,
1b9b62f1-095b-4819-92a0-ea8e7abee884,2022-10-01 15:38:00-04:00,2022-10-01,15:38:00,,46,7,68.48783111572266,0,5,3.343659937459735,25,,,,,,,,,,,,,,,,,,,,,5.0,
1b9b62f1-095b-4819-92a0-ea8e7abee884,2022-10-01 15:49:02-04:00,2022-10-01,15:49:02,,29,2,48.907379150390625,0,18,2.9443411562251347,0,,,,,,,,,,,,,,,,,,,,,1.0,
1b9b62f1-095b-4819-92a0-ea8e7abee884,2022-10-01 12:11:41-04:00,2022-10-01,12:11:41,,9,0,16,0,10,2.7696403441971635,0,,,,,,,,,,,,,,,,,,,,,3.0,
1b9b62f1-095b-4819-92a0-ea8e7abee884,2022-10-01 13:35:28-04:00,2022-10-01,13:35:28,,19,4,29,1,4,3.4732044503014103,6,,,,,,,,,,,,,,,,,,,,,3.0,
1b9b62f1-095b-4819-92a0-ea8e7abee884,2022-10-01 01:12:03-04:00,2022-09-30,01:12:03,,34,2,49,0,20,3.00612192907218,0,,,,,,,,,,,,,,,,,,,,,2.0,
4965aa0d-a7a9-4d1c-b835-3f79a29e0d39,2022-10-01 22:43:44-04:00,2022-10-01,22:43:44,,23,5,31.313232421875,0,5,3.4170857866108575,0,,,,,,,,,,,,,,,,,,,,,1.0,
4965aa0d-a7a9-4d1c-b835-3f79a29e0d39,2022-10-01 15:50:05-04:00,2022-10-01,15:50:05,,27,8,36,0,19,4.653810730977328,0,,,,,,,,,,,,,,,,,,,,,1.0,
4965aa0d-a7a9-4d1c-b835-3f79a29e0d39,2022-10-01 12:43:55-04:00,2022-10-01,12:43:55,,12,4,18.165634155273438,0,10,4.073625832516683,0,,,,,,,,,,,,,,,,,,,,,1.0,
4965aa0d-a7a9-4d1c-b835-3f79a29e0d39,2022-10-01 22:53:44-04:00,2022-10-01,22:53:44,,44,10,56,0,12,4.125481548126336,11,,,,,,,,,,,,,,,,,,,,,4.0,
4965aa0d-a7a9-4d1c-b835-3f79a29e0d39,2022-10-01 15:50:05-04:00,2022-10-01,15:50:05,,27,8,36,0,19,4.653810730977328,0,,,,,,,,,,,,,,,,,,,,,1.0,
fa996c7b-fd1c-4cba-990a-336f4cefaeb4,2022-10-01 01:07:11-04:00,2022-09-30,01:07:11,,11,0,14,0,5,3.187405811302187,0,,,,,,,,,,,,,,,,,,,,,2.0,
fa996c7b-fd1c-4cba-990a-336f4cefaeb4,2022-10-01 12:24:01-04:00,2022-10-01,12:24:01,,13,0,27,0,4,2.194717696639282,0,,,,,,,,,,,,,,,,,,,,,4.0,
fa996c7b-fd1c-4cba-990a-336f4cefaeb4,2022-10-01 12:24:01-04:00,2022-10-01,12:24:01,,13,0,27,0,4,2.194717696639282,0,,,,,,,,,,,,,,,,,,,,,4.0,
fa996c7b-fd1c-4cba-990a-336f4cefaeb4,2022-10-01 15:07:52-04:00,2022-10-01,15:07:52,,11,0,16.19872283935547,0,9,3.5187961033805464,0,,,,,,,,,,,,,,,,,,,,,1.0,
fa996c7b-fd1c-4cba-990a-336f4cefaeb4,2022-10-01 00:47:32-04:00,2022-09-30,00:47:32,,16,0,24.967199325561523,0,9,3.3644140556613054,6,,,,,,,,,,,,,,,,,,,,,2.0,
5bbaec14-546b-4fdb-985a-4065b4742339,2022-10-02 00:39:02-04:00,2022-10-01,00:39:02,,32,0,30,0,17,3.671334480668366,0,,,,,,,,,,,,,,,,,,,,,7.0,
5bbaec14-546b-4fdb-985a-4065b4742339,2022-10-01 17:24:41-04:00,2022-10-01,17:24:41,,27,7,17,0,2,7.3904543823987625,5,,,,,,,,,,,,,,,,,,,,,3.0,
5bbaec14-546b-4fdb-985a-4065b4742339,2022-10-01 19:00:37-04:00,2022-10-01,19:00:37,,33,3,22,0,5,5.910979079451679,0,,,,,,,,,,,,,,,,,,,,,2.0,
5bbaec14-546b-4fdb-985a-4065b4742339,2022-10-01 20:30:23-04:00,2022-10-01,20:30:23,,49,0,33,0,15,4.92936263114923,0,,,,,,,,,,,,,,,,,,,,,5.0,
5bbaec14-546b-4fdb-985a-4065b4742339,2022-10-01 02:21:50-04:00,2022-09-30,02:21:50,,33,3,24,3,11,4.408648131582197,0,,,,,,,,,,,,,,,,,,,,,3.0,
5bbaec14-546b-4fdb-985a-4065b4742339,2022-10-01 12:33:55-04:00,2022-10-01,12:33:55,,29,5,23,0,2,3.9435677405228367,0,,,,,,,,,,,,,,,,,,,,,4.0,
5bbaec14-546b-4fdb-985a-4065b4742339,2022-10-01 19:01:44-04:00,2022-10-01,19:01:44,,26,1,16,0,8,7.558990465872763,0,,,,,,,,,,,,,,,,,,,,,4.0,
5bbaec14-546b-4fdb-985a-4065b4742339,2022-10-01 13:10:10-04:00,2022-10-01,13:10:10,,21,1,19,0,21,5.637861354386987,0,,,,,,,,,,,,,,,,,,,,,4.0,
5bbaec14-546b-4fdb-985a-4065b4742339,2022-10-01 20:05:37-04:00,2022-10-01,20:05:37,,27,0,14,0,1,2.800285465425562,0,,,,,,,,,,,,,,,,,,,,,2.0,
5bbaec14-546b-4fdb-985a-4065b4742339,2022-10-01 20:17:31-04:00,2022-10-01,20:17:31,,51,1,48,0,38,3.53493193762344,34,,,,,,,,,,,,,,,,,,,,,4.0,
5bbaec14-546b-4fdb-985a-4065b4742339,2022-10-01 13:58:45-04:00,2022-10-01,13:58:45,,26,0,25,0,15,4.6679183632264705,0,,,,,,,,,,,,,,,,,,,,,5.0,
5bbaec14-546b-4fdb-985a-4065b4742339,2022-10-01 23:51:31-04:00,2022-10-01,23:51:31,,20,2,17,0,3,4.0872664562316565,5,,,,,,,,,,,,,,,,,,,,,3.0,
5bbaec14-546b-4fdb-985a-4065b4742339,2022-10-01 10:19:13-04:00,2022-10-01,10:19:13,,20,1,13,0,6,4.710431412533199,0,,,,,,,,,,,,,,,,,,,,,1.0,
5bbaec14-546b-4fdb-985a-4065b4742339,2022-10-01 15:05:20-04:00,2022-10-01,15:05:20,,34,5,23,0,1,6.323077673592774,0,,,,,,,,,,,,,,,,,,,,,5.0,
5bbaec14-546b-4fdb-985a-4065b4742339,2022-10-01 19:33:34-04:00,2022-10-01,19:33:34,,28,2,19,0,6,6.964069551607065,0,,,,,,,,,,,,,,,,,,,,,2.0,
5bbaec14-546b-4fdb-985a-4065b4742339,2022-10-01 20:24:57-04:00,2022-10-01,20:24:57,,23,0,17,0,7,3.3634212132880217,0,,,,,,,,,,,,,,,,,,,,,3.0,
099765a5-a9c9-4fff-b297-a39eab517267,2022-09-30 21:12:41-04:00,2022-09-30,21:12:41,,27,0,33.72064971923828,0,23,4.389001682237221,0,,,,,,,,,,,,,,,,,,,,,1.0,
099765a5-a9c9-4fff-b297-a39eab517267,2022-10-01 09:35:41-04:00,2022-10-01,09:35:41,,37,0,48,0,13,4.380916201278814,5,,,,,,,,,,,,,,,,,,,,,4.0,
099765a5-a9c9-4fff-b297-a39eab517267,2022-10-01 14:59:41-04:00,2022-10-01,14:59:41,,63,0,62.76984405517578,0,17,4.699708681047587,6,,,,,,,,,,,,,,,,,,,,,2.0,
099765a5-a9c9-4fff-b297-a39eab517267,2022-10-01 14:45:59-04:00,2022-10-01,14:45:59,,27,0,24,2,12,6.381968506858421,0,,,,,,,,,,,,,,,,,,,,,2.0,
099765a5-a9c9-4fff-b297-a39eab517267,2022-10-01 09:26:01-04:00,2022-10-01,09:26:01,,22,0,18,1,10,4.847980223025026,12,,,,,,,,,,,,,,,,,,,,,5.0,
099765a5-a9c9-4fff-b297-a39eab517267,2022-10-01 23:26:37-04:00,2022-10-01,23:26:37,,71,0,89.84784698486328,0,18,4.5187506647430835,0,,,,,,,,,,,,,,,,,,,,,1.0,
2262249f-9158-4ba1-9555-fa961d86e92e,2022-09-30 22:39:23-04:00,2022-09-30,22:39:23,,11,0,23,0,8,2.7882568947360817,0,,,,,,,,,,,,,,,,,,,,,3.0,
2262249f-9158-4ba1-9555-fa961d86e92e,2022-09-30 22:39:23-04:00,2022-09-30,22:39:23,,11,0,23,0,8,2.7882568947360817,0,,,,,,,,,,,,,,,,,,,,,3.0,
d973b82f-367b-4871-94a9-181421f870e8,2022-10-01 15:33:09-04:00,2022-10-01,15:33:09,,19,2,18,0,6,4.264794261874828,0,,,,,,,,,,,,,,,,,,,,,5.0,
d973b82f-367b-4871-94a9-181421f870e8,2022-09-30 20:56:00-04:00,2022-09-30,20:56:00,,9,1,13,0,3,3.5610865179900513,0,,,,,,,,,,,,,,,,,,,,,3.0,
90592e06-bcf6-4150-85b0-c5daf7e7569c,2022-10-01 00:52:36-04:00,2022-09-30,00:52:36,,10,0,10.849298477172852,0,0,4.33207723958458,0,,,,,,,,,,,,,,,,,,,,,1.0,
90592e06-bcf6-4150-85b0-c5daf7e7569c,2022-10-02 00:14:06-04:00,2022-10-01,00:14:06,,27,3,32.63779830932617,0,16,4.687816374937779,15,,,,,,,,,,,,,,,,,,,,,3.0,
90592e06-bcf6-4150-85b0-c5daf7e7569c,2022-10-01 21:36:48-04:00,2022-10-01,21:36:48,,17,4,23.00572967529297,1,0,3.955536617037156,8,,,,,,,,,,,,,,,,,,,,,2.0,
90592e06-bcf6-4150-85b0-c5daf7e7569c,2022-10-01 14:52:16-04:00,2022-10-01,14:52:16,,60,4,104,0,29,3.4190483825338056,46,,,,,,,,,,,,,,,,,,,,,5.0,
90592e06-bcf6-4150-85b0-c5daf7e7569c,2022-10-01 21:48:57-04:00,2022-10-01,21:48:57,,49,6,61,2,15,4.436798924528674,124,,,,,,,,,,,,,,,,,,,,,7.0,
90592e06-bcf6-4150-85b0-c5daf7e7569c,2022-10-01 20:30:07-04:00,2022-10-01,20:30:07,,29,3,47,0,7,2.9719849144156307,0,,,,,,,,,,,,,,,,,,,,,3.0,
90592e06-bcf6-4150-85b0-c5daf7e7569c,2022-10-01 21:48:57-04:00,2022-10-01,21:48:57,,49,6,61,2,15,4.436798924528674,124,,,,,,,,,,,,,,,,,,,,,7.0,
a2a8e4c2-c292-4062-8fd2-b6b5a8092cac,2022-10-01 21:16:07-04:00,2022-10-01,21:16:07,,14,1,24.705284118652344,0,4,3.6429453715036977,0,,,,,,,,,,,,,,,,,,,,,1.0,
a2a8e4c2-c292-4062-8fd2-b6b5a8092cac,2022-10-01 21:17:13-04:00,2022-10-01,21:17:13,,10,1,11.62831974029541,0,1,4.72983199636017,0,,,,,,,,,,,,,,,,,,,,,1.0,
a2a8e4c2-c292-4062-8fd2-b6b5a8092cac,2022-09-30 18:44:54-04:00,2022-09-30,18:44:54,,40,6,31,3,4,5.561869023917966,9,,,,,,,,,,,,,,,,,,,,,7.0,
a2a8e4c2-c292-4062-8fd2-b6b5a8092cac,2022-09-30 18:44:54-04:00,2022-09-30,18:44:54,,40,6,31,3,4,5.561869023917966,9,,,,,,,,,,,,,,,,,,,,,7.0,
7272fab8-c4e7-45bb-ba42-e9f6a06801c0,2022-10-01 07:17:42-04:00,2022-10-01,07:17:42,,9,3,12,0,0,4.792567134559105,0,,,,,,,,,,,,,,,,,,,,,4.0,
7272fab8-c4e7-45bb-ba42-e9f6a06801c0,2022-10-01 13:28:20-04:00,2022-10-01,13:28:20,,12,3,13,0,5,3.5666085547388504,0,,,,,,,,,,,,,,,,,,,,,3.0,
7272fab8-c4e7-45bb-ba42-e9f6a06801c0,2022-10-01 19:06:07-04:00,2022-10-01,19:06:07,,15,2,30.002025604248047,0,6,3.199783907920337,19,,,,,,,,,,,,,,,,,,,,,2.0,
7272fab8-c4e7-45bb-ba42-e9f6a06801c0,2022-10-01 22:12:38-04:00,2022-10-01,22:12:38,,15,4,19,1,0,4.10929618339104,0,,,,,,,,,,,,,,,,,,,,,2.0,
6e86c427-c679-4acd-aeb4-19ada9022b66,2022-10-01 19:01:40-04:00,2022-10-01,19:01:40,,10,1,13,0,0,4.450546019431846,0,,,,,,,,,,,,,,,,,,,,,4.0,
6e86c427-c679-4acd-aeb4-19ada9022b66,2022-09-30 22:51:08-04:00,2022-09-30,22:51:08,,8,1,7,1,0,5.0575530572122185,0,,,,,,,,,,,,,,,,,,,,,1.0,
6e86c427-c679-4acd-aeb4-19ada9022b66,2022-09-30 22:51:08-04:00,2022-09-30,22:51:08,,8,1,7,1,0,5.0575530572122185,0,,,,,,,,,,,,,,,,,,,,,1.0,
6e86c427-c679-4acd-aeb4-19ada9022b66,2022-10-01 16:30:54-04:00,2022-10-01,16:30:54,,14,2,15,0,2,4.378774329337005,5,,,,,,,,,,,,,,,,,,,,,2.0,
6e86c427-c679-4acd-aeb4-19ada9022b66,2022-10-01 19:01:40-04:00,2022-10-01,19:01:40,,10,1,13,0,0,4.450546019431846,0,,,,,,,,,,,,,,,,,,,,,4.0,
6e86c427-c679-4acd-aeb4-19ada9022b66,2022-10-01 16:30:54-04:00,2022-10-01,16:30:54,,14,2,15,0,2,4.378774329337005,5,,,,,,,,,,,,,,,,,,,,,2.0,
6e86c427-c679-4acd-aeb4-19ada9022b66,2022-10-01 00:00:19-04:00,2022-09-30,00:00:19,,61,7,87,0,10,3.973805087942711,6,,,,,,,,,,,,,,,,,,,,,3.0,
6e86c427-c679-4acd-aeb4-19ada9022b66,2022-10-01 23:06:43-04:00,2022-10-01,23:06:43,,10,0,27,0,5,1.834501582017814,26,,,,,,,,,,,,,,,,,,,,,4.0,
6e86c427-c679-4acd-aeb4-19ada9022b66,2022-10-01 19:01:40-04:00,2022-10-01,19:01:40,,10,1,13,0,0,4.450546019431846,0,,,,,,,,,,,,,,,,,,,,,4.0,
afbd4906-0513-42b1-91ce-d25065842f55,2022-09-30 23:30:27-04:00,2022-09-30,23:30:27,,9,0,32,0,7,2.3223577906845887,0,,,,,,,,,,,,,,,,,,,,,4.0,
afbd4906-0513-42b1-91ce-d25065842f55,2022-10-01 14:46:35-04:00,2022-10-01,14:46:35,,13,0,12,0,0,5.277486644871444,0,,,,,,,,,,,,,,,,,,,,,2.0,
afbd4906-0513-42b1-91ce-d25065842f55,2022-10-01 15:14:01-04:00,2022-10-01,15:14:01,,9,0,3.837998151779175,0,0,7.295469715281592,0,,,,,,,,,,,,,,,,,,,,,1.0,
156895d9-0f71-4844-92dd-3fb298f84f2b,2022-10-01 00:50:22-04:00,2022-09-30,00:50:22,,29,3,31,0,10,5.042012256108276,0,,,,,,,,,,,,,,,,,,,,,7.0,
156895d9-0f71-4844-92dd-3fb298f84f2b,2022-09-30 13:38:30-04:00,2022-09-30,13:38:30,,34,2,48,0,8,3.576234999930707,0,,,,,,,,,,,,,,,,,,,,,3.0,
156895d9-0f71-4844-92dd-3fb298f84f2b,2022-10-01 13:27:48-04:00,2022-10-01,13:27:48,,29,3,66,1,36,3.9877728680664024,0,,,,,,,,,,,,,,,,,,,,,25.0,
c62ae7a2-6fe6-4fd5-9b9e-93773b08d8b9,2022-10-01 21:42:52-04:00,2022-10-01,21:42:52,,27,0,15,0,2,8.65990531932678,0,,,,,,,,,,,,,,,,,,,,,3.0,
c62ae7a2-6fe6-4fd5-9b9e-93773b08d8b9,2022-10-01 21:45:52-04:00,2022-10-01,21:45:52,,24,0,13,0,3,8.699350171395379,0,,,,,,,,,,,,,,,,,,,,,4.0,
dc75ed11-fb0f-4f28-a74e-9d08d2f6c26a,2022-09-30 19:33:31-04:00,2022-09-30,19:33:31,,20,6,19,0,7,5.30665837334175,0,,,,,,,,,,,,,,,,,,,,,6.0,
837ea159-60c6-4bde-b3ba-2c107844a9bb,2022-10-01 09:25:17-04:00,2022-10-01,09:25:17,,32,1,30,0,17,5.788621729524328,0,,,,,,,,,,,,,,,,,,,,,5.0,
837ea159-60c6-4bde-b3ba-2c107844a9bb,2022-10-02 00:22:29-04:00,2022-10-01,00:22:29,,25,6,30.18096923828125,0,16,4.539284228958935,0,,,,,,,,,,,,,,,,,,,,,1.0,
837ea159-60c6-4bde-b3ba-2c107844a9bb,2022-10-01 10:25:38-04:00,2022-10-01,10:25:38,,20,1,33.788516998291016,0,13,3.4627149565038144,0,,,,,,,,,,,,,,,,,,,,,1.0,
837ea159-60c6-4bde-b3ba-2c107844a9bb,2022-10-01 10:41:28-04:00,2022-10-01,10:41:28,,41,3,43,0,3,4.388144115566162,10,,,,,,,,,,,,,,,,,,,,,4.0,
837ea159-60c6-4bde-b3ba-2c107844a9bb,2022-10-01 09:52:33-04:00,2022-10-01,09:52:33,,40,4,32,0,28,5.996287522128566,6,,,,,,,,,,,,,,,,,,,,,5.0,
2db37fd7-2694-4b46-80f9-9f4b58d57bfa,2022-09-30 19:58:18-04:00,2022-09-30,19:58:18,,22,3,22,1,16,4.761683798520287,0,,,,,,,,,,,,,,,,,,,,,2.0,
2db37fd7-2694-4b46-80f9-9f4b58d57bfa,2022-09-30 19:59:08-04:00,2022-09-30,19:59:08,,37,3,38,1,18,4.799568063741127,0,,,,,,,,,,,,,,,,,,,,,3.0,
bfc23509-915e-4c0a-bbad-8ed6fe3df8f1,2022-10-01 13:54:30-04:00,2022-10-01,13:54:30,,23,7,14,0,3,6.790244651085223,0,,,,,,,,,,,,,,,,,,,,,4.0,
bfc23509-915e-4c0a-bbad-8ed6fe3df8f1,2022-10-01 19:46:32-04:00,2022-10-01,19:46:32,,25,7,24,0,16,5.014676942741563,0,,,,,,,,,,,,,,,,,,,,,5.0,
bfc23509-915e-4c0a-bbad-8ed6fe3df8f1,2022-09-30 22:18:42-04:00,2022-09-30,22:18:42,,23,9,20,0,22,5.789924627960006,0,,,,,,,,,,,,,,,,,,,,,4.0,
bfc23509-915e-4c0a-bbad-8ed6fe3df8f1,2022-10-01 17:05:40-04:00,2022-10-01,17:05:40,,41,14,34.08905029296875,0,0,6.219005824977623,0,,,,,,,,,,,,,,,,,,,,,1.0,
bfc23509-915e-4c0a-bbad-8ed6fe3df8f1,2022-10-01 11:46:05-04:00,2022-10-01,11:46:05,,29,8,21.810728073120117,0,4,5.731124055056687,0,,,,,,,,,,,,,,,,,,,,,1.0,
bfc23509-915e-4c0a-bbad-8ed6fe3df8f1,2022-10-01 19:31:47-04:00,2022-10-01,19:31:47,,21,5,23,1,8,4.875065417962635,0,,,,,,,,,,,,,,,,,,,,,2.0,
bfc23509-915e-4c0a-bbad-8ed6fe3df8f1,2022-10-01 10:35:28-04:00,2022-10-01,10:35:28,,20,7,13,0,7,6.941619106429428,8,,,,,,,,,,,,,,,,,,,,,3.0,
bfc23509-915e-4c0a-bbad-8ed6fe3df8f1,2022-09-30 22:18:42-04:00,2022-09-30,22:18:42,,23,9,20,0,22,5.789924627960006,0,,,,,,,,,,,,,,,,,,,,,4.0,
bfc23509-915e-4c0a-bbad-8ed6fe3df8f1,2022-10-01 19:45:04-04:00,2022-10-01,19:45:04,,22,2,25,0,14,4.474400925271613,0,,,,,,,,,,,,,,,,,,,,,2.0,
db5e0fe0-e3bf-4aab-82f9-a3bfff92e1a3,2022-09-30 20:41:12-04:00,2022-09-30,20:41:12,,22,0,36,1,12,2.721689008467829,0,,,,,,,,,,,,,,,,,,,,,3.0,
5e0ae9ff-7cb8-499d-bee1-b1226869c14e,2022-10-01 10:00:20-04:00,2022-10-01,10:00:20,,10,1,8,0,1,5.4833483572550294,0,,,,,,,,,,,,,,,,,,,,,4.0,
5e0ae9ff-7cb8-499d-bee1-b1226869c14e,2022-10-01 12:08:33-04:00,2022-10-01,12:08:33,,10,1,7,0,5,5.6614844041994,0,,,,,,,,,,,,,,,,,,,,,2.0,
5e0ae9ff-7cb8-499d-bee1-b1226869c14e,2022-10-01 14:34:30-04:00,2022-10-01,14:34:30,,8,1,5,0,4,6.544819014165035,0,,,,,,,,,,,,,,,,,,,,,3.0,
5e0ae9ff-7cb8-499d-bee1-b1226869c14e,2022-10-01 13:38:22-04:00,2022-10-01,13:38:22,,15,1,18,0,7,5.075483440134994,35,,,,,,,,,,,,,,,,,,,,,4.0,
5e0ae9ff-7cb8-499d-bee1-b1226869c14e,2022-10-01 12:08:33-04:00,2022-10-01,12:08:33,,10,1,7,0,5,5.6614844041994,0,,,,,,,,,,,,,,,,,,,,,2.0,
5e0ae9ff-7cb8-499d-bee1-b1226869c14e,2022-10-01 17:26:14-04:00,2022-10-01,17:26:14,,8,0,7,2,7,5.728081735716089,0,,,,,,,,,,,,,,,,,,,,,5.0,
5e0ae9ff-7cb8-499d-bee1-b1226869c14e,2022-10-01 22:01:21-04:00,2022-10-01,22:01:21,,12,5,9,0,0,6.251892875787437,9,,,,,,,,,,,,,,,,,,,,,4.0,
5e0ae9ff-7cb8-499d-bee1-b1226869c14e,2022-10-01 17:26:14-04:00,2022-10-01,17:26:14,,8,0,7,2,7,5.728081735716089,0,,,,,,,,,,,,,,,,,,,,,5.0,
5e0ae9ff-7cb8-499d-bee1-b1226869c14e,2022-10-01 14:34:30-04:00,2022-10-01,14:34:30,,8,1,5,0,4,6.544819014165035,0,,,,,,,,,,,,,,,,,,,,,3.0,
